Resume_ID,Name,Skills,Experience_Years,Education,Certifications,Job_Role,Recruiter_Decision,Salary_Expectation_Dollars,Projects_Count,AI_Score,Python_Skill,SQL_Skill,ML_Skill,PowerBI_Skill,Excel_Skill,TensorFlow_Skill,NLP_Skill,Pytorch_Skill,Experience_Level
558,Jessica Campbell,"machine learning, deep learning, python",7,B.Tech,Deep Learning Specialization,Data Scientist,1,99741,0,95,1,0,1,0,0,0,0,0,Senior
559,Zachary Parker,"cybersecurity, linux, networking, ethical hacking",0,MBA,None,Cybersecurity Analyst,1,92175,10,70,0,0,0,0,0,0,0,0,Fresher
560,Thomas Hawkins,"cybersecurity, ethical hacking",1,PhD,AWS Certified,Cybersecurity Analyst,0,65601,5,55,0,0,0,0,0,0,0,0,Fresher
561,William Hanson,"nlp, python",5,B.Tech,AWS Certified,AI Researcher,1,105979,3,85,1,0,0,0,0,0,1,0,Mid
562,Rachel Cherry,"tensorflow, python",10,PhD,AWS Certified,AI Researcher,1,98659,6,100,1,0,0,0,0,1,0,0,Senior
563,Dr. Thomas Hernandez,"nlp, pytorch, python",0,MBA,None,AI Researcher,0,40400,0,15,1,0,0,0,0,0,1,1,Fresher
564,Sue Young,"react, java, c++",6,B.Sc,AWS Certified,Software Engineer,1,103874,5,100,0,0,0,0,0,0,0,0,Mid
565,Robyn Griffin,"networking, linux",10,PhD,None,Cybersecurity Analyst,1,82245,2,100,0,0,0,0,0,0,0,0,Senior
566,Kaitlin Roman,"sql, deep learning",5,B.Sc,Google ML,Data Scientist,1,55964,5,95,0,1,0,0,0,0,0,0,Mid
567,Julie Thompson,"c++, java, react, sql",9,MBA,AWS Certified,Software Engineer,1,81897,4,100,0,1,0,0,0,0,0,0,Senior
568,Hunter Dalton,"react, java",3,M.Tech,AWS Certified,Software Engineer,1,105280,9,95,0,0,0,0,0,0,0,0,Junior
569,Zachary Ross,"linux, cybersecurity, ethical hacking",8,PhD,Deep Learning Specialization,Cybersecurity Analyst,1,71624,8,100,0,0,0,0,0,0,0,0,Senior
570,Gabriel Torres,"c++, sql",2,M.Tech,AWS Certified,Software Engineer,0,83223,4,60,0,1,0,0,0,0,0,0,Junior
571,Michael Smith,"tensorflow, python, nlp, pytorch",9,MBA,None,AI Researcher,1,87232,0,100,1,0,0,0,0,1,1,1,Senior
572,Steven Wagner,"machine learning, python, deep learning",7,B.Tech,None,Data Scientist,1,47698,8,100,1,0,1,0,0,0,0,0,Senior
573,Anna May,"c++, react",4,B.Sc,Deep Learning Specialization,Software Engineer,1,54116,10,100,0,0,0,0,0,0,0,0,Mid
574,Billy Baker,"python, tensorflow, pytorch",1,B.Sc,Deep Learning Specialization,AI Researcher,1,85905,7,70,1,0,0,0,0,1,0,1,Fresher
575,Michelle King,"ethical hacking, networking",6,M.Tech,None,Cybersecurity Analyst,1,94810,7,100,0,0,0,0,0,0,0,0,Mid
576,James Johnson,"python, machine learning",5,B.Sc,None,Data Scientist,1,65003,1,65,1,0,1,0,0,0,0,0,Mid
577,Clarence Hernandez,"react, java, sql, c++",8,B.Sc,AWS Certified,Software Engineer,1,73325,2,100,0,1,0,0,0,0,0,0,Senior
578,Timothy Wong,"react, c++, java",8,MBA,AWS Certified,Software Engineer,1,65676,0,100,0,0,0,0,0,0,0,0,Senior
579,Christopher Mcconnell,"sql, java, react, c++",3,M.Tech,Google ML,Software Engineer,1,52454,9,100,0,1,0,0,0,0,0,0,Junior
580,John Wilson,"deep learning, sql",1,B.Tech,AWS Certified,Data Scientist,0,50848,4,50,0,1,0,0,0,0,0,0,Fresher
581,Maria Torres,"python, machine learning, sql",0,B.Tech,AWS Certified,Data Scientist,0,71169,4,45,1,1,1,0,0,0,0,0,Fresher
582,Samantha Rodriguez,"react, java",5,B.Sc,AWS Certified,Software Engineer,1,70378,8,100,0,0,0,0,0,0,0,0,Mid
583,Brian Dean,"c++, java",5,PhD,Google ML,Software Engineer,1,76165,8,100,0,0,0,0,0,0,0,0,Mid
584,Jonathan Baxter,"tensorflow, python",5,B.Sc,None,AI Researcher,1,114286,6,90,1,0,0,0,0,1,0,0,Mid
585,Andrew Santiago,"ethical hacking, cybersecurity, linux",6,MBA,Google ML,Cybersecurity Analyst,1,66802,1,90,0,0,0,0,0,0,0,0,Mid
586,Bridget Williams,"tensorflow, python",1,M.Tech,Deep Learning Specialization,AI Researcher,0,108308,4,50,1,0,0,0,0,1,0,0,Fresher
587,Gary Glenn,"python, sql, machine learning",9,MBA,Deep Learning Specialization,Data Scientist,1,112067,2,100,1,1,1,0,0,0,0,0,Senior
588,Samantha Jackson,"linux, networking, ethical hacking",3,B.Tech,AWS Certified,Cybersecurity Analyst,1,45475,3,70,0,0,0,0,0,0,0,0,Junior
589,Katherine Perry,"c++, react",10,M.Tech,Deep Learning Specialization,Software Engineer,1,49673,5,100,0,0,0,0,0,0,0,0,Senior
590,Brenda Stein,"linux, ethical hacking",3,M.Tech,AWS Certified,Cybersecurity Analyst,0,45271,2,60,0,0,0,0,0,0,0,0,Junior
591,David Marks,"sql, react, java",2,MBA,Google ML,Software Engineer,0,62666,1,50,0,1,0,0,0,0,0,0,Junior
592,Peter Thomas,"machine learning, python, sql, deep learning",9,M.Tech,None,Data Scientist,1,74018,10,100,1,1,1,0,0,0,0,0,Senior
593,Kathryn Santos,"deep learning, sql, machine learning, python",3,PhD,Google ML,Data Scientist,1,75861,1,65,1,1,1,0,0,0,0,0,Junior
594,Brittany Nelson,"pytorch, tensorflow, nlp",6,MBA,Deep Learning Specialization,AI Researcher,1,88511,4,100,0,0,0,0,0,1,1,1,Mid
595,Katelyn Durham,"pytorch, python, tensorflow",7,B.Sc,None,AI Researcher,1,53796,3,100,1,0,0,0,0,1,0,1,Senior
596,Julia Ferguson,"pytorch, nlp, python",10,M.Tech,Deep Learning Specialization,AI Researcher,1,106554,2,100,1,0,0,0,0,0,1,1,Senior
597,Samantha Smith,"python, machine learning",8,B.Tech,Deep Learning Specialization,Data Scientist,1,95958,2,100,1,0,1,0,0,0,0,0,Senior
598,Jessica Stewart,"machine learning, python, deep learning",3,M.Tech,None,Data Scientist,1,81656,7,80,1,0,1,0,0,0,0,0,Junior
599,Jennifer Yu,"nlp, python, tensorflow",7,B.Sc,None,AI Researcher,1,94313,9,100,1,0,0,0,0,1,1,0,Senior
600,Jessica Robinson,"nlp, pytorch, tensorflow",7,B.Tech,Deep Learning Specialization,AI Researcher,1,66221,4,100,0,0,0,0,0,1,1,1,Senior
601,John White,"c++, react, sql, java",9,B.Tech,Google ML,Software Engineer,1,76854,9,100,0,1,0,0,0,0,0,0,Senior
602,John Chaney,"nlp, tensorflow, pytorch, python",0,B.Sc,Google ML,AI Researcher,0,107278,1,35,1,0,0,0,0,1,1,1,Fresher
603,Clifford Andrews,"sql, java",5,B.Sc,AWS Certified,Software Engineer,1,54536,0,70,0,1,0,0,0,0,0,0,Mid
604,Kimberly Miles,"react, sql",10,MBA,AWS Certified,Software Engineer,1,113587,0,100,0,1,0,0,0,0,0,0,Senior
605,Sara Jackson,"python, deep learning, machine learning",5,M.Tech,None,Data Scientist,1,94342,10,100,1,0,1,0,0,0,0,0,Mid
606,Kelly Porter,"cybersecurity, networking, ethical hacking, linux",5,B.Tech,AWS Certified,Cybersecurity Analyst,1,74090,3,95,0,0,0,0,0,0,0,0,Mid
607,Adam Hopkins,"pytorch, tensorflow, nlp",4,B.Tech,None,AI Researcher,1,90906,3,70,0,0,0,0,0,1,1,1,Mid
608,Raymond Roach,"c++, react, sql, java",5,M.Tech,None,Software Engineer,1,48105,6,100,0,1,0,0,0,0,0,0,Mid
609,Nathan Davis,"nlp, tensorflow, python, pytorch",8,MBA,None,AI Researcher,1,50831,3,100,1,0,0,0,0,1,1,1,Senior
610,Briana Burnett,"linux, ethical hacking, cybersecurity, networking",8,M.Tech,None,Cybersecurity Analyst,1,76830,2,100,0,0,0,0,0,0,0,0,Senior
611,Kelly Scott,"java, react, c++, sql",5,MBA,Google ML,Software Engineer,1,87525,1,85,0,1,0,0,0,0,0,0,Mid
612,Melissa Griffin,"java, sql",3,PhD,Google ML,Software Engineer,1,112396,10,100,0,1,0,0,0,0,0,0,Junior
613,Dennis Wheeler,"nlp, pytorch",8,B.Sc,AWS Certified,AI Researcher,1,41624,4,100,0,0,0,0,0,0,1,1,Senior
614,Caroline Ford,"java, c++, sql, react",7,B.Sc,Google ML,Software Engineer,1,115954,9,100,0,1,0,0,0,0,0,0,Senior
615,Kevin Robinson,"pytorch, python, tensorflow",4,MBA,None,AI Researcher,1,84358,2,65,1,0,0,0,0,1,0,1,Mid
616,Steven Crawford,"networking, ethical hacking, linux",3,M.Tech,None,Cybersecurity Analyst,1,101694,8,85,0,0,0,0,0,0,0,0,Junior
617,Brett Bird,"tensorflow, python, pytorch, nlp",2,B.Sc,Deep Learning Specialization,AI Researcher,1,97529,4,70,1,0,0,0,0,1,1,1,Junior
618,Heather Brown,"sql, react, c++, java",8,M.Tech,Google ML,Software Engineer,1,102924,7,100,0,1,0,0,0,0,0,0,Senior
619,Larry Williams,"tensorflow, nlp, python, pytorch",6,M.Tech,Deep Learning Specialization,AI Researcher,1,115539,9,100,1,0,0,0,0,1,1,1,Mid
620,Mr. Bryan Hernandez,"deep learning, sql, machine learning",6,MBA,Deep Learning Specialization,Data Scientist,1,79795,8,100,0,1,1,0,0,0,0,0,Mid
621,Patricia Sherman,"tensorflow, nlp, python, pytorch",4,M.Tech,AWS Certified,AI Researcher,1,42305,10,100,1,0,0,0,0,1,1,1,Mid
622,Pam Reynolds,"python, tensorflow, nlp",10,M.Tech,None,AI Researcher,1,118077,8,100,1,0,0,0,0,1,1,0,Senior
623,Steven Compton,"cybersecurity, ethical hacking, networking, linux",2,B.Sc,Google ML,Cybersecurity Analyst,1,72178,3,65,0,0,0,0,0,0,0,0,Junior
624,Luke Johnson,"pytorch, nlp",5,M.Tech,AWS Certified,AI Researcher,1,64489,4,90,0,0,0,0,0,0,1,1,Mid
625,Victoria Thompson,"cybersecurity, ethical hacking, linux, networking",5,B.Tech,AWS Certified,Cybersecurity Analyst,1,109004,7,100,0,0,0,0,0,0,0,0,Mid
626,Erin Davis,"python, deep learning, sql",4,MBA,AWS Certified,Data Scientist,1,95919,6,95,1,1,0,0,0,0,0,0,Mid
627,Mitchell Foster,"sql, c++",0,B.Tech,Google ML,Software Engineer,0,46679,5,45,0,1,0,0,0,0,0,0,Fresher
628,Kathy Meyer,"python, tensorflow, pytorch",0,M.Tech,None,AI Researcher,0,75275,1,20,1,0,0,0,0,1,0,1,Fresher
629,Jeffrey Johnson,"sql, deep learning",3,B.Tech,AWS Certified,Data Scientist,1,99679,5,75,0,1,0,0,0,0,0,0,Junior
630,Craig Lewis,"tensorflow, nlp, python, pytorch",3,B.Sc,None,AI Researcher,1,95357,8,90,1,0,0,0,0,1,1,1,Junior
631,Kevin Cross,"cybersecurity, networking",4,PhD,None,Cybersecurity Analyst,0,98557,2,60,0,0,0,0,0,0,0,0,Mid
632,Nicholas Williams,"linux, ethical hacking, cybersecurity",8,PhD,Deep Learning Specialization,Cybersecurity Analyst,1,102480,5,100,0,0,0,0,0,0,0,0,Senior
633,Thomas Hutchinson,"ethical hacking, networking, linux, cybersecurity",1,B.Sc,Google ML,Cybersecurity Analyst,1,97517,9,85,0,0,0,0,0,0,0,0,Fresher
634,Patrick Gonzalez,"tensorflow, pytorch, python, nlp",10,B.Tech,AWS Certified,AI Researcher,1,94952,6,100,1,0,0,0,0,1,1,1,Senior
635,Edward Johnson,"c++, react",7,PhD,None,Software Engineer,1,113418,1,85,0,0,0,0,0,0,0,0,Senior
636,Mr. Jacob Simmons,"react, sql, java",0,B.Tech,AWS Certified,Software Engineer,0,49006,3,40,0,1,0,0,0,0,0,0,Fresher
637,Charles Bennett,"pytorch, tensorflow, python",6,B.Tech,None,AI Researcher,1,65283,7,100,1,0,0,0,0,1,0,1,Mid
638,Austin Johnson,"tensorflow, nlp, pytorch",3,B.Sc,Deep Learning Specialization,AI Researcher,1,65916,9,100,0,0,0,0,0,1,1,1,Junior
639,Dr. Brandon Dickson DDS,"tensorflow, nlp",7,M.Tech,Deep Learning Specialization,AI Researcher,1,45655,6,100,0,0,0,0,0,1,1,0,Senior
640,Mr. Rick Gonzalez,"sql, machine learning",5,B.Sc,Deep Learning Specialization,Data Scientist,1,42998,6,100,0,1,1,0,0,0,0,0,Mid
641,Melanie Jones,"ethical hacking, linux, networking, cybersecurity",3,PhD,None,Cybersecurity Analyst,1,106073,4,70,0,0,0,0,0,0,0,0,Junior
642,Kevin English,"networking, cybersecurity",1,PhD,None,Cybersecurity Analyst,1,100697,9,65,0,0,0,0,0,0,0,0,Fresher
643,Michael Chang,"ethical hacking, networking",7,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,1,75810,7,100,0,0,0,0,0,0,0,0,Senior
644,Shannon Nguyen,"networking, ethical hacking",3,B.Sc,Google ML,Cybersecurity Analyst,0,45918,0,50,0,0,0,0,0,0,0,0,Junior
645,Gregory Martin,"cybersecurity, networking, ethical hacking, linux",9,PhD,AWS Certified,Cybersecurity Analyst,1,41733,0,100,0,0,0,0,0,0,0,0,Senior
646,Susan Cobb,"nlp, tensorflow, pytorch",3,M.Tech,None,AI Researcher,1,115568,10,95,0,0,0,0,0,1,1,1,Junior
647,Crystal Ford,"sql, java",0,B.Sc,AWS Certified,Software Engineer,0,65854,6,50,0,1,0,0,0,0,0,0,Fresher
648,Brittany Lee,"pytorch, python, tensorflow",0,PhD,Google ML,AI Researcher,0,110862,6,55,1,0,0,0,0,1,0,1,Fresher
649,Emily Young,"machine learning, python",3,B.Tech,Deep Learning Specialization,Data Scientist,0,79722,2,60,1,0,1,0,0,0,0,0,Junior
650,Kathleen Farrell,"linux, cybersecurity, ethical hacking",10,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,1,56768,3,100,0,0,0,0,0,0,0,0,Senior
651,Anna Burch,"python, pytorch, nlp, tensorflow",4,PhD,Deep Learning Specialization,AI Researcher,1,50369,8,100,1,0,0,0,0,1,1,1,Mid
652,Kelly Berg,"pytorch, tensorflow",3,B.Tech,AWS Certified,AI Researcher,1,58215,9,95,0,0,0,0,0,1,0,1,Junior
653,Mr. Kevin Guzman,"sql, java",1,M.Tech,None,Software Engineer,0,82703,0,20,0,1,0,0,0,0,0,0,Fresher
654,Michael Ramirez,"networking, cybersecurity, ethical hacking, linux",4,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,1,98013,4,90,0,0,0,0,0,0,0,0,Mid
655,Steven Haney,"ethical hacking, networking",9,B.Sc,Google ML,Cybersecurity Analyst,1,56987,1,100,0,0,0,0,0,0,0,0,Senior
656,Sandra Brown,"c++, sql, react, java",6,PhD,AWS Certified,Software Engineer,1,43584,9,100,0,1,0,0,0,0,0,0,Mid
657,Craig Howard,"deep learning, machine learning, python, sql",10,PhD,None,Data Scientist,1,116205,7,100,1,1,1,0,0,0,0,0,Senior
658,Edward Duncan,"networking, linux, ethical hacking, cybersecurity",0,MBA,None,Cybersecurity Analyst,0,108549,2,30,0,0,0,0,0,0,0,0,Fresher
659,Frank Hart,"nlp, tensorflow, python",3,B.Tech,AWS Certified,AI Researcher,1,62695,9,100,1,0,0,0,0,1,1,0,Junior
660,Robin Erickson,"pytorch, nlp, python",2,B.Tech,None,AI Researcher,0,85775,5,60,1,0,0,0,0,0,1,1,Junior
661,Brenda Hall,"java, sql",8,M.Tech,Google ML,Software Engineer,1,50950,8,100,0,1,0,0,0,0,0,0,Senior
662,Monica Williams,"linux, cybersecurity",2,PhD,None,Cybersecurity Analyst,1,41824,7,65,0,0,0,0,0,0,0,0,Junior
663,Gregory Alvarez,"deep learning, python, sql, machine learning",0,PhD,None,Data Scientist,0,95742,2,30,1,1,1,0,0,0,0,0,Fresher
664,Edward Williams,"cybersecurity, ethical hacking, networking",6,M.Tech,Google ML,Cybersecurity Analyst,1,108922,10,100,0,0,0,0,0,0,0,0,Mid
665,Debra Martinez,"python, nlp, pytorch, tensorflow",8,B.Tech,AWS Certified,AI Researcher,1,71605,3,100,1,0,0,0,0,1,1,1,Senior
666,Mrs. Monica Thomas MD,"c++, java, sql, react",10,PhD,None,Software Engineer,1,79684,8,100,0,1,0,0,0,0,0,0,Senior
667,William Gregory,"react, java",3,B.Sc,None,Software Engineer,0,44106,0,40,0,0,0,0,0,0,0,0,Junior
668,Breanna Archer,"python, pytorch",5,MBA,Deep Learning Specialization,AI Researcher,1,103073,10,100,1,0,0,0,0,0,0,1,Mid
669,Sarah Jones,"python, pytorch, nlp, tensorflow",3,PhD,Deep Learning Specialization,AI Researcher,1,82727,9,100,1,0,0,0,0,1,1,1,Junior
670,Sara Brewer,"deep learning, python, sql",2,PhD,Deep Learning Specialization,Data Scientist,0,70971,3,60,1,1,0,0,0,0,0,0,Junior
671,Tammy Chen,"python, nlp, pytorch, tensorflow",0,B.Sc,Google ML,AI Researcher,0,106452,3,45,1,0,0,0,0,1,1,1,Fresher
672,John Mooney,"python, tensorflow, nlp, pytorch",5,M.Tech,None,AI Researcher,1,74282,7,100,1,0,0,0,0,1,1,1,Mid
673,Shane Burch,"c++, react",9,MBA,None,Software Engineer,1,113428,2,100,0,0,0,0,0,0,0,0,Senior
674,Zachary Simpson,"ethical hacking, linux, networking, cybersecurity",0,B.Tech,Google ML,Cybersecurity Analyst,0,76108,5,55,0,0,0,0,0,0,0,0,Fresher
675,Alexandra Williams,"sql, python",10,PhD,AWS Certified,Data Scientist,1,64417,7,100,1,1,0,0,0,0,0,0,Senior
676,Danielle Lewis,"ethical hacking, networking, linux, cybersecurity",0,B.Tech,Google ML,Cybersecurity Analyst,1,70943,8,70,0,0,0,0,0,0,0,0,Fresher
677,David Bradley,"sql, machine learning, deep learning",4,B.Sc,None,Data Scientist,0,75186,1,60,0,1,1,0,0,0,0,0,Mid
678,Annette Greene,"sql, java, react, c++",5,M.Tech,Deep Learning Specialization,Software Engineer,1,60720,7,100,0,1,0,0,0,0,0,0,Mid
679,Cheryl Cruz,"react, sql, c++",6,M.Tech,Google ML,Software Engineer,1,100827,10,100,0,1,0,0,0,0,0,0,Mid
680,Joseph Jackson,"machine learning, python, deep learning, sql",8,B.Sc,AWS Certified,Data Scientist,1,57448,0,100,1,1,1,0,0,0,0,0,Senior
681,Jessica Bradford,"networking, ethical hacking",2,PhD,AWS Certified,Cybersecurity Analyst,1,106309,7,75,0,0,0,0,0,0,0,0,Junior
682,Sandra Costa,"python, tensorflow, pytorch, nlp",3,PhD,None,AI Researcher,1,63325,8,90,1,0,0,0,0,1,1,1,Junior
683,Thomas Sanders,"linux, cybersecurity",0,MBA,Google ML,Cybersecurity Analyst,0,89654,8,60,0,0,0,0,0,0,0,0,Fresher
684,Christine Trevino,"java, c++",3,PhD,Deep Learning Specialization,Software Engineer,1,53518,7,85,0,0,0,0,0,0,0,0,Junior
685,Nicole Mercado,"react, java",5,MBA,None,Software Engineer,1,75717,7,95,0,0,0,0,0,0,0,0,Mid
686,Nicholas White,"tensorflow, nlp",2,MBA,None,AI Researcher,1,99963,10,80,0,0,0,0,0,1,1,0,Junior
687,Sarah Adams,"sql, java, c++, react",6,B.Sc,Deep Learning Specialization,Software Engineer,1,73268,8,100,0,1,0,0,0,0,0,0,Mid
688,Kenneth Johnson,"linux, cybersecurity, ethical hacking",7,B.Tech,None,Cybersecurity Analyst,1,41678,8,100,0,0,0,0,0,0,0,0,Senior
689,Chelsea Friedman,"pytorch, tensorflow, python, nlp",4,B.Sc,Google ML,AI Researcher,1,45453,5,95,1,0,0,0,0,1,1,1,Mid
690,Jennifer Shaw,"python, tensorflow",3,B.Sc,AWS Certified,AI Researcher,1,70067,3,65,1,0,0,0,0,1,0,0,Junior
691,Victor Garza,"c++, java",4,MBA,Deep Learning Specialization,Software Engineer,1,43297,2,70,0,0,0,0,0,0,0,0,Mid
692,Chelsea Harris,"nlp, python, tensorflow",7,MBA,AWS Certified,AI Researcher,1,49447,10,100,1,0,0,0,0,1,1,0,Senior
693,Jeanette Garcia MD,"cybersecurity, linux",7,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,1,92129,3,100,0,0,0,0,0,0,0,0,Senior
694,Lorraine Jordan,"ethical hacking, linux, networking, cybersecurity",6,B.Sc,Google ML,Cybersecurity Analyst,1,59129,5,100,0,0,0,0,0,0,0,0,Mid
695,Emily Meyer,"cybersecurity, ethical hacking",2,MBA,Deep Learning Specialization,Cybersecurity Analyst,1,84569,7,75,0,0,0,0,0,0,0,0,Junior
696,Marcus Garrett,"cybersecurity, linux, ethical hacking, networking",3,MBA,Deep Learning Specialization,Cybersecurity Analyst,1,118062,8,100,0,0,0,0,0,0,0,0,Junior
697,Jessica Griffin,"machine learning, python, deep learning",2,M.Tech,Google ML,Data Scientist,0,56433,2,55,1,0,1,0,0,0,0,0,Junior
698,Kristy Horton,"linux, ethical hacking",4,B.Tech,None,Cybersecurity Analyst,1,110442,7,85,0,0,0,0,0,0,0,0,Mid
699,Laura Little,"cybersecurity, networking, linux",8,M.Tech,Google ML,Cybersecurity Analyst,1,68492,4,100,0,0,0,0,0,0,0,0,Senior
700,Ricky Alvarez,"java, sql",2,M.Tech,AWS Certified,Software Engineer,1,83473,10,90,0,1,0,0,0,0,0,0,Junior
701,Sarah Robinson,"networking, cybersecurity, ethical hacking, linux",4,B.Tech,None,Cybersecurity Analyst,1,113477,2,70,0,0,0,0,0,0,0,0,Mid
702,Stacey Bradford,"react, sql",8,B.Sc,Deep Learning Specialization,Software Engineer,1,86416,8,100,0,1,0,0,0,0,0,0,Senior
703,Michael Mercado,"sql, java, c++",9,B.Tech,AWS Certified,Software Engineer,1,84959,6,100,0,1,0,0,0,0,0,0,Senior
704,Brian Adams,"pytorch, tensorflow",9,B.Sc,Google ML,AI Researcher,1,61090,7,100,0,0,0,0,0,1,0,1,Senior
705,Sylvia Rogers,"networking, cybersecurity, ethical hacking, linux",7,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,1,100153,6,100,0,0,0,0,0,0,0,0,Senior
706,Stephanie Nguyen,"pytorch, tensorflow, nlp",4,M.Tech,Google ML,AI Researcher,1,63556,10,100,0,0,0,0,0,1,1,1,Mid
707,Bobby Palmer,"java, sql, react",3,MBA,AWS Certified,Software Engineer,1,104253,8,95,0,1,0,0,0,0,0,0,Junior
708,Melissa Deleon,"machine learning, python, sql",2,PhD,AWS Certified,Data Scientist,1,43703,5,70,1,1,1,0,0,0,0,0,Junior
709,Ryan Silva,"nlp, tensorflow",2,B.Sc,AWS Certified,AI Researcher,1,52471,10,90,0,0,0,0,0,1,1,0,Junior
710,Dawn Bush,"networking, cybersecurity",3,PhD,None,Cybersecurity Analyst,0,93508,4,60,0,0,0,0,0,0,0,0,Junior
711,Robert Simon,"python, tensorflow, nlp, pytorch",4,B.Sc,None,AI Researcher,1,104295,6,90,1,0,0,0,0,1,1,1,Mid
712,Meagan Spencer,"c++, sql, java",6,PhD,AWS Certified,Software Engineer,1,80373,8,100,0,1,0,0,0,0,0,0,Mid
713,Jeffrey Olson,"python, tensorflow",0,MBA,Google ML,AI Researcher,0,61991,1,25,1,0,0,0,0,1,0,0,Fresher
714,Marie Stevens,"nlp, tensorflow, python, pytorch",1,MBA,Google ML,AI Researcher,0,61309,2,50,1,0,0,0,0,1,1,1,Fresher
715,Jacob Ferrell,"c++, sql, java",0,M.Tech,AWS Certified,Software Engineer,0,41382,0,25,0,1,0,0,0,0,0,0,Fresher
716,David Frey,"python, tensorflow",6,B.Sc,Google ML,AI Researcher,1,116788,2,90,1,0,0,0,0,1,0,0,Mid
717,Marissa Cook,"c++, sql, react, java",8,PhD,Deep Learning Specialization,Software Engineer,1,100202,5,100,0,1,0,0,0,0,0,0,Senior
718,Melissa Patterson,"networking, ethical hacking, linux, cybersecurity",4,PhD,None,Cybersecurity Analyst,1,52790,2,70,0,0,0,0,0,0,0,0,Mid
719,Jason Elliott,"sql, machine learning",4,MBA,Google ML,Data Scientist,1,42621,5,85,0,1,1,0,0,0,0,0,Mid
720,Deanna Williams,"pytorch, tensorflow, python, nlp",4,M.Tech,Google ML,AI Researcher,1,109802,3,85,1,0,0,0,0,1,1,1,Mid
721,Jessica Woods,"sql, deep learning",4,PhD,None,Data Scientist,1,97719,8,90,0,1,0,0,0,0,0,0,Mid
722,Albert Rivera,"cybersecurity, networking",3,PhD,None,Cybersecurity Analyst,1,42368,9,85,0,0,0,0,0,0,0,0,Junior
723,Jennifer Moran,"python, machine learning",8,B.Tech,AWS Certified,Data Scientist,1,59833,2,100,1,0,1,0,0,0,0,0,Senior
724,Christopher Campbell,"ethical hacking, cybersecurity",9,MBA,None,Cybersecurity Analyst,1,44150,6,100,0,0,0,0,0,0,0,0,Senior
725,Alan Moran,"c++, java, sql, react",2,M.Tech,AWS Certified,Software Engineer,0,54193,0,50,0,1,0,0,0,0,0,0,Junior
726,Nicholas Stephens,"python, deep learning, machine learning",8,B.Tech,Deep Learning Specialization,Data Scientist,1,110499,9,100,1,0,1,0,0,0,0,0,Senior
727,Ryan Mason,"machine learning, python, sql",10,B.Sc,None,Data Scientist,1,84036,5,100,1,1,1,0,0,0,0,0,Senior
728,Jennifer Morgan MD,"sql, machine learning, deep learning",3,PhD,None,Data Scientist,0,91090,2,55,0,1,1,0,0,0,0,0,Junior
729,Nicholas Phillips,"pytorch, python, nlp",2,B.Tech,None,AI Researcher,0,94786,4,55,1,0,0,0,0,0,1,1,Junior
730,Andrea Beard,"react, c++",7,M.Tech,AWS Certified,Software Engineer,1,98988,10,100,0,0,0,0,0,0,0,0,Senior
731,Sarah Jones,"linux, networking, cybersecurity",3,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,0,105232,1,60,0,0,0,0,0,0,0,0,Junior
732,Eugene Rodriguez,"networking, linux",2,B.Sc,Google ML,Cybersecurity Analyst,0,73879,2,50,0,0,0,0,0,0,0,0,Junior
733,Vicki Murphy,"sql, machine learning, deep learning, python",5,PhD,AWS Certified,Data Scientist,1,91828,10,100,1,1,1,0,0,0,0,0,Mid
734,Kevin Baker,"c++, java, react",5,MBA,AWS Certified,Software Engineer,1,76625,10,100,0,0,0,0,0,0,0,0,Mid
735,Preston Martin,"networking, ethical hacking",1,PhD,Google ML,Cybersecurity Analyst,1,117535,8,70,0,0,0,0,0,0,0,0,Fresher
736,Justin Clark,"react, java, c++",5,B.Tech,Google ML,Software Engineer,1,115813,0,75,0,0,0,0,0,0,0,0,Mid
737,Matthew Reed,"ethical hacking, linux, networking",3,M.Tech,None,Cybersecurity Analyst,0,95288,3,60,0,0,0,0,0,0,0,0,Junior
738,Matthew Kent,"cybersecurity, ethical hacking",6,MBA,AWS Certified,Cybersecurity Analyst,1,56096,8,100,0,0,0,0,0,0,0,0,Mid
739,Danny Brown,"ethical hacking, linux, networking",5,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,1,87063,5,100,0,0,0,0,0,0,0,0,Mid
740,Amanda Shea,"deep learning, sql, machine learning",6,PhD,None,Data Scientist,1,79100,2,85,0,1,1,0,0,0,0,0,Mid
741,Jacob Chang,"pytorch, python, tensorflow",5,MBA,AWS Certified,AI Researcher,1,77117,6,100,1,0,0,0,0,1,0,1,Mid
742,Julie George,"tensorflow, pytorch, python, nlp",7,B.Sc,AWS Certified,AI Researcher,1,55614,4,100,1,0,0,0,0,1,1,1,Senior
743,Suzanne Watson,"react, sql, c++, java",0,B.Sc,Google ML,Software Engineer,0,118032,2,40,0,1,0,0,0,0,0,0,Fresher
744,Steve Smith,"deep learning, sql, python, machine learning",5,M.Tech,AWS Certified,Data Scientist,1,97148,1,85,1,1,1,0,0,0,0,0,Mid
